NODE	IN_LINK	OUT_LINK	IN_LOW	IN_HIGH	OUT_LOW	OUT_HIGH	TYPE	PENALTY	SPEED	CAPACITY
29	38	49	2	2	4	4	RIGHT	0	0	0
30	60	50	1	1	1	1	LEFT	0	0	0
30	60	50	1	1	2	2	LEFT	0	0	0
30	60	39	1	1	1	1	THRU	0	0	0
30	60	39	2	2	2	2	THRU	0	0	0
30	60	49	2	2	3	3	RIGHT	0	0	0
30	60	49	2	2	4	4	RIGHT	0	0	0
30	50	39	1	1	1	1	LEFT	0	0	0
30	50	39	1	1	2	2	LEFT	0	0	0
30	50	49	1	1	1	1	THRU	0	0	0
30	50	49	2	2	2	2	THRU	0	0	0
30	50	49	3	3	3	3	THRU	0	0	0
30	50	49	4	4	4	4	THRU	0	0	0
30	50	60	4	4	1	1	RIGHT	0	0	0
30	50	60	4	4	2	2	RIGHT	0	0	0
30	49	60	1	1	1	1	LEFT	0	0	0
30	49	60	1	1	2	2	LEFT	0	0	0
30	49	50	1	1	1	1	THRU	0	0	0
30	49	50	2	2	2	2	THRU	0	0	0
30	49	50	3	3	3	3	THRU	0	0	0
30	49	50	4	4	4	4	THRU	0	0	0
30	49	39	4	4	1	1	RIGHT	0	0	0
30	49	39	4	4	2	2	RIGHT	0	0	0
30	39	49	1	1	1	1	LEFT	0	0	0
30	39	49	1	1	2	2	LEFT	0	0	0
30	39	60	1	1	1	1	THRU	0	0	0
30	39	60	2	2	2	2	THRU	0	0	0
30	39	50	2	2	3	3	RIGHT	0	0	0
30	39	50	2	2	4	4	RIGHT	0	0	0
31	61	51	1	1	1	1	LEFT	0	0	0
31	61	51	1	1	2	2	LEFT	0	0	0
31	61	40	1	1	1	1	THRU	0	0	0
31	61	40	2	2	2	2	THRU	0	0	0
31	61	40	3	3	3	3	THRU	0	0	0
31	61	40	4	4	4	4	THRU	0	0	0
31	61	50	4	4	3	3	RIGHT	0	0	0
31	61	50	4	4	4	4	RIGHT	0	0	0
31	51	40	1	1	1	1	LEFT	0	0	0
31	51	40	1	1	2	2	LEFT	0	0	0
31	51	50	1	1	1	1	THRU	0	0	0
31	51	50	2	2	2	2	THRU	0	0	0
31	51	50	3	3	3	3	THRU	0	0	0
31	51	50	4	4	4	4	THRU	0	0	0
31	51	61	4	4	3	3	RIGHT	0	0	0
31	51	61	4	4	4	4	RIGHT	0	0	0
31	50	61	1	1	1	1	LEFT	0	0	0
31	50	61	1	1	2	2	LEFT	0	0	0
31	50	51	1	1	1	1	THRU	0	0	0
31	50	51	2	2	2	2	THRU	0	0	0
31	50	51	3	3	3	3	THRU	0	0	0
31	50	51	4	4	4	4	THRU	0	0	0
31	50	40	4	4	3	3	RIGHT	0	0	0
31	50	40	4	4	4	4	RIGHT	0	0	0
31	40	50	1	1	1	1	LEFT	0	0	0
31	40	50	1	1	2	2	LEFT	0	0	0
31	40	61	1	1	1	1	THRU	0	0	0
31	40	61	2	2	2	2	THRU	0	0	0
31	40	61	3	3	3	3	THRU	0	0	0
31	40	61	4	4	4	4	THRU	0	0	0
31	40	51	4	4	3	3	RIGHT	0	0	0
31	40	51	4	4	4	4	RIGHT	0	0	0
32	62	52	1	1	1	1	LEFT	0	0	0
32	62	52	1	1	2	2	LEFT	0	0	0
32	62	41	1	1	1	1	THRU	0	0	0
32	62	41	2	2	2	2	THRU	0	0	0
32	62	51	2	2	3	3	RIGHT	0	0	0
32	62	51	2	2	4	4	RIGHT	0	0	0
32	52	41	1	1	1	1	LEFT	0	0	0
32	52	41	1	1	2	2	LEFT	0	0	0
32	52	51	1	1	1	1	THRU	0	0	0
32	52	51	2	2	2	2	THRU	0	0	0
32	52	51	3	3	3	3	THRU	0	0	0
32	52	51	4	4	4	4	THRU	0	0	0
32	52	62	4	4	1	1	RIGHT	0	0	0
32	52	62	4	4	2	2	RIGHT	0	0	0
32	51	62	1	1	1	1	LEFT	0	0	0
32	51	62	1	1	2	2	LEFT	0	0	0
32	51	52	1	1	1	1	THRU	0	0	0
32	51	52	2	2	2	2	THRU	0	0	0
32	51	52	3	3	3	3	THRU	0	0	0
32	51	52	4	4	4	4	THRU	0	0	0
32	51	41	4	4	1	1	RIGHT	0	0	0
32	51	41	4	4	2	2	RIGHT	0	0	0
32	41	51	1	1	1	1	LEFT	0	0	0
32	41	51	1	1	2	2	LEFT	0	0	0
32	41	62	1	1	1	1	THRU	0	0	0
32	41	62	2	2	2	2	THRU	0	0	0
32	41	52	2	2	3	3	RIGHT	0	0	0
32	41	52	2	2	4	4	RIGHT	0	0	0
33	63	42	1	1	1	1	THRU	0	0	0
33	63	42	2	2	2	2	THRU	0	0	0
33	63	52	2	2	3	3	RIGHT	0	0	0
33	63	52	2	2	4	4	RIGHT	0	0	0
33	52	63	1	1	1	1	LEFT	0	0	0
33	52	63	2	2	2	2	LEFT	0	0	0
33	52	63	3	3	2	2	LEFT	0	0	0
33	52	42	3	3	1	1	RIGHT	0	0	0
33	52	42	4	4	2	2	RIGHT	0	0	0
33	42	52	1	1	1	1	LEFT	0	0	0
33	42	52	1	1	2	2	LEFT	0	0	0
33	42	63	1	1	1	1	THRU	0	0	0
33	42	63	2	2	2	2	THRU	0	0	0
34	74	64	1	1	1	1	LEFT	0	0	0
34	74	64	1	1	2	2	LEFT	0	0	0
34	74	53	1	1	1	1	THRU	0	0	0
34	74	53	2	2	2	2	THRU	0	0	0
34	64	53	1	1	1	1	LEFT	0	0	0
34	64	53	2	2	2	2	LEFT	0	0	0
34	64	74	2	2	1	1	RIGHT	0	0	0
34	64	74	2	2	2	2	RIGHT	0	0	0
34	53	74	1	1	1	1	THRU	0	0	0
34	53	74	2	2	2	2	THRU	0	0	0
34	53	64	2	2	1	1	RIGHT	0	0	0
34	53	64	2	2	2	2	RIGHT	0	0	0
35	75	65	1	1	1	1	LEFT	0	0	0
35	75	65	1	1	2	2	LEFT	0	0	0
35	75	54	1	1	1	1	THRU	0	0	0
35	75	54	2	2	2	2	THRU	0	0	0
35	75	64	2	2	1	1	RIGHT	0	0	0
35	75	64	2	2	2	2	RIGHT	0	0	0
35	65	54	1	1	1	1	LEFT	0	0	0
35	65	54	1	1	2	2	LEFT	0	0	0
35	65	64	1	1	1	1	THRU	0	0	0
35	65	64	2	2	2	2	THRU	0	0	0
35	65	75	2	2	1	1	RIGHT	0	0	0
35	65	75	2	2	2	2	RIGHT	0	0	0
35	64	75	1	1	1	1	LEFT	0	0	0
35	64	75	1	1	2	2	LEFT	0	0	0
35	64	65	1	1	1	1	THRU	0	0	0
35	64	65	2	2	2	2	THRU	0	0	0
35	64	54	2	2	1	1	RIGHT	0	0	0
35	64	54	2	2	2	2	RIGHT	0	0	0
35	54	64	1	1	1	1	LEFT	0	0	0
35	54	64	1	1	2	2	LEFT	0	0	0
35	54	75	1	1	1	1	THRU	0	0	0
35	54	75	2	2	2	2	THRU	0	0	0
35	54	65	2	2	1	1	RIGHT	0	0	0
35	54	65	2	2	2	2	RIGHT	0	0	0
36	76	66	1	1	1	1	LEFT	0	0	0
36	76	66	1	1	2	2	LEFT	0	0	0
36	76	55	1	1	1	1	THRU	0	0	0
36	76	55	2	2	2	2	THRU	0	0	0
36	76	55	3	3	3	3	THRU	0	0	0
36	76	55	4	4	4	4	THRU	0	0	0
36	76	65	4	4	1	1	RIGHT	0	0	0
36	76	65	4	4	2	2	RIGHT	0	0	0
36	66	55	1	1	1	1	LEFT	0	0	0
36	66	55	1	1	2	2	LEFT	0	0	0
36	66	65	1	1	1	1	THRU	0	0	0
36	66	65	2	2	2	2	THRU	0	0	0
36	66	76	2	2	3	3	RIGHT	0	0	0
36	66	76	2	2	4	4	RIGHT	0	0	0
36	65	76	1	1	1	1	LEFT	0	0	0
36	65	76	1	1	2	2	LEFT	0	0	0
36	65	66	1	1	1	1	THRU	0	0	0
36	65	66	2	2	2	2	THRU	0	0	0
36	65	55	2	2	3	3	RIGHT	0	0	0
36	65	55	2	2	4	4	RIGHT	0	0	0
36	55	65	1	1	1	1	LEFT	0	0	0
36	55	65	1	1	2	2	LEFT	0	0	0
36	55	76	1	1	1	1	THRU	0	0	0
36	55	76	2	2	2	2	THRU	0	0	0
36	55	76	3	3	3	3	THRU	0	0	0
36	55	76	4	4	4	4	THRU	0	0	0
36	55	66	4	4	1	1	RIGHT	0	0	0
36	55	66	4	4	2	2	RIGHT	0	0	0
37	77	67	1	1	1	1	LEFT	0	0	0
37	77	67	1	1	2	2	LEFT	0	0	0
37	77	56	1	1	1	1	THRU	0	0	0
37	77	56	2	2	2	2	THRU	0	0	0
37	77	66	2	2	1	1	RIGHT	0	0	0
37	77	66	2	2	2	2	RIGHT	0	0	0
37	67	56	1	1	1	1	LEFT	0	0	0
37	67	56	1	1	2	2	LEFT	0	0	0
37	67	66	1	1	1	1	THRU	0	0	0
37	67	66	2	2	2	2	THRU	0	0	0
37	67	77	2	2	1	1	RIGHT	0	0	0
37	67	77	2	2	2	2	RIGHT	0	0	0
37	66	77	1	1	1	1	LEFT	0	0	0
37	66	77	1	1	2	2	LEFT	0	0	0
37	66	67	1	1	1	1	THRU	0	0	0
37	66	67	2	2	2	2	THRU	0	0	0
37	66	56	2	2	1	1	RIGHT	0	0	0
37	66	56	2	2	2	2	RIGHT	0	0	0
37	56	66	1	1	1	1	LEFT	0	0	0
37	56	66	1	1	2	2	LEFT	0	0	0
37	56	77	1	1	1	1	THRU	0	0	0
37	56	77	2	2	2	2	THRU	0	0	0
37	56	67	2	2	1	1	RIGHT	0	0	0
37	56	67	2	2	2	2	RIGHT	0	0	0
38	78	68	1	1	1	1	LEFT	0	0	0
38	78	68	1	1	2	2	LEFT	0	0	0
38	78	57	1	1	1	1	THRU	0	0	0
38	78	57	2	2	2	2	THRU	0	0	0
38	78	67	2	2	1	1	RIGHT	0	0	0
38	78	67	2	2	2	2	RIGHT	0	0	0
38	68	57	1	1	1	1	LEFT	0	0	0
38	68	57	1	1	2	2	LEFT	0	0	0
38	68	67	1	1	1	1	THRU	0	0	0
38	68	67	2	2	2	2	THRU	0	0	0
38	68	78	2	2	1	1	RIGHT	0	0	0
38	68	78	2	2	2	2	RIGHT	0	0	0
38	67	78	1	1	1	1	LEFT	0	0	0
38	67	78	1	1	2	2	LEFT	0	0	0
38	67	68	1	1	1	1	THRU	0	0	0
38	67	68	2	2	2	2	THRU	0	0	0
38	67	57	2	2	1	1	RIGHT	0	0	0
38	67	57	2	2	2	2	RIGHT	0	0	0
38	57	67	1	1	1	1	LEFT	0	0	0
38	57	67	1	1	2	2	LEFT	0	0	0
38	57	78	1	1	1	1	THRU	0	0	0
38	57	78	2	2	2	2	THRU	0	0	0
38	57	68	2	2	1	1	RIGHT	0	0	0
38	57	68	2	2	2	2	RIGHT	0	0	0
39	79	69	1	1	1	1	LEFT	0	0	0
39	79	69	1	1	2	2	LEFT	0	0	0
39	79	58	1	1	1	1	THRU	0	0	0
39	79	58	2	2	2	2	THRU	0	0	0
39	79	58	3	3	3	3	THRU	0	0	0
39	79	58	4	4	4	4	THRU	0	0	0
39	79	68	4	4	1	1	RIGHT	0	0	0
39	79	68	4	4	2	2	RIGHT	0	0	0
39	69	58	1	1	1	1	LEFT	0	0	0
39	69	58	1	1	2	2	LEFT	0	0	0
39	69	68	1	1	1	1	THRU	0	0	0
39	69	68	2	2	2	2	THRU	0	0	0
39	69	79	2	2	3	3	RIGHT	0	0	0
39	69	79	2	2	4	4	RIGHT	0	0	0
39	68	79	1	1	1	1	LEFT	0	0	0
39	68	79	1	1	2	2	LEFT	0	0	0
39	68	69	1	1	1	1	THRU	0	0	0
39	68	69	2	2	2	2	THRU	0	0	0
39	68	58	2	2	3	3	RIGHT	0	0	0
39	68	58	2	2	4	4	RIGHT	0	0	0
39	58	68	1	1	1	1	LEFT	0	0	0
39	58	68	1	1	2	2	LEFT	0	0	0
39	58	79	1	1	1	1	THRU	0	0	0
39	58	79	2	2	2	2	THRU	0	0	0
39	58	79	3	3	3	3	THRU	0	0	0
39	58	79	4	4	4	4	THRU	0	0	0
39	58	69	4	4	1	1	RIGHT	0	0	0
39	58	69	4	4	2	2	RIGHT	0	0	0
40	80	70	1	1	1	1	LEFT	0	0	0
40	80	70	1	1	2	2	LEFT	0	0	0
40	80	59	1	1	1	1	THRU	0	0	0
40	80	59	2	2	2	2	THRU	0	0	0
40	80	69	2	2	1	1	RIGHT	0	0	0
40	80	69	2	2	2	2	RIGHT	0	0	0
40	70	59	1	1	1	1	LEFT	0	0	0
40	70	59	1	1	2	2	LEFT	0	0	0
40	70	69	1	1	1	1	THRU	0	0	0
40	70	69	2	2	2	2	THRU	0	0	0
40	70	80	2	2	1	1	RIGHT	0	0	0
40	70	80	2	2	2	2	RIGHT	0	0	0
40	69	80	1	1	1	1	LEFT	0	0	0
40	69	80	1	1	2	2	LEFT	0	0	0
40	69	70	1	1	1	1	THRU	0	0	0
40	69	70	2	2	2	2	THRU	0	0	0
40	69	59	2	2	1	1	RIGHT	0	0	0
40	69	59	2	2	2	2	RIGHT	0	0	0
40	59	69	1	1	1	1	LEFT	0	0	0
40	59	69	1	1	2	2	LEFT	0	0	0
40	59	80	1	1	1	1	THRU	0	0	0
40	59	80	2	2	2	2	THRU	0	0	0
40	59	70	2	2	1	1	RIGHT	0	0	0
40	59	70	2	2	2	2	RIGHT	0	0	0
41	81	71	1	1	1	1	LEFT	0	0	0
41	81	71	1	1	2	2	LEFT	0	0	0
41	81	60	1	1	1	1	THRU	0	0	0
41	81	60	2	2	2	2	THRU	0	0	0
41	81	70	2	2	1	1	RIGHT	0	0	0
41	81	70	2	2	2	2	RIGHT	0	0	0
41	71	60	1	1	1	1	LEFT	0	0	0
41	71	60	1	1	2	2	LEFT	0	0	0
41	71	70	1	1	1	1	THRU	0	0	0
41	71	70	2	2	2	2	THRU	0	0	0
41	71	81	2	2	1	1	RIGHT	0	0	0
41	71	81	2	2	2	2	RIGHT	0	0	0
41	70	81	1	1	1	1	LEFT	0	0	0
41	70	81	1	1	2	2	LEFT	0	0	0
41	70	71	1	1	1	1	THRU	0	0	0
41	70	71	2	2	2	2	THRU	0	0	0
41	70	60	2	2	1	1	RIGHT	0	0	0
41	70	60	2	2	2	2	RIGHT	0	0	0
41	60	70	1	1	1	1	LEFT	0	0	0
41	60	70	1	1	2	2	LEFT	0	0	0
41	60	81	1	1	1	1	THRU	0	0	0
41	60	81	2	2	2	2	THRU	0	0	0
41	60	71	2	2	1	1	RIGHT	0	0	0
41	60	71	2	2	2	2	RIGHT	0	0	0
42	82	72	1	1	1	1	LEFT	0	0	0
42	82	72	1	1	2	2	LEFT	0	0	0
42	82	61	1	1	1	1	THRU	0	0	0
42	82	61	2	2	2	2	THRU	0	0	0
42	82	61	3	3	3	3	THRU	0	0	0
42	82	61	4	4	4	4	THRU	0	0	0
42	82	71	4	4	1	1	RIGHT	0	0	0
42	82	71	4	4	2	2	RIGHT	0	0	0
42	72	61	1	1	1	1	LEFT	0	0	0
42	72	61	1	1	2	2	LEFT	0	0	0
42	72	71	1	1	1	1	THRU	0	0	0
42	72	71	2	2	2	2	THRU	0	0	0
42	72	82	2	2	3	3	RIGHT	0	0	0
42	72	82	2	2	4	4	RIGHT	0	0	0
42	71	82	1	1	1	1	LEFT	0	0	0
42	71	82	1	1	2	2	LEFT	0	0	0
42	71	72	1	1	1	1	THRU	0	0	0
42	71	72	2	2	2	2	THRU	0	0	0
42	71	61	2	2	3	3	RIGHT	0	0	0
42	71	61	2	2	4	4	RIGHT	0	0	0
42	61	71	1	1	1	1	LEFT	0	0	0
42	61	71	1	1	2	2	LEFT	0	0	0
42	61	82	1	1	1	1	THRU	0	0	0
42	61	82	2	2	2	2	THRU	0	0	0
42	61	82	3	3	3	3	THRU	0	0	0
42	61	82	4	4	4	4	THRU	0	0	0
42	61	72	4	4	1	1	RIGHT	0	0	0
42	61	72	4	4	2	2	RIGHT	0	0	0
43	83	73	1	1	1	1	LEFT	0	0	0
43	83	73	1	1	2	2	LEFT	0	0	0
43	83	62	1	1	1	1	THRU	0	0	0
43	83	62	2	2	2	2	THRU	0	0	0
43	83	72	2	2	1	1	RIGHT	0	0	0
43	83	72	2	2	2	2	RIGHT	0	0	0
43	73	62	1	1	1	1	LEFT	0	0	0
43	73	62	1	1	2	2	LEFT	0	0	0
43	73	72	1	1	1	1	THRU	0	0	0
43	73	72	2	2	2	2	THRU	0	0	0
43	73	83	2	2	1	1	RIGHT	0	0	0
43	73	83	2	2	2	2	RIGHT	0	0	0
43	72	83	1	1	1	1	LEFT	0	0	0
43	72	83	1	1	2	2	LEFT	0	0	0
43	72	73	1	1	1	1	THRU	0	0	0
43	72	73	2	2	2	2	THRU	0	0	0
43	72	62	2	2	1	1	RIGHT	0	0	0
43	72	62	2	2	2	2	RIGHT	0	0	0
43	62	72	1	1	1	1	LEFT	0	0	0
43	62	72	1	1	2	2	LEFT	0	0	0
43	62	83	1	1	1	1	THRU	0	0	0
43	62	83	2	2	2	2	THRU	0	0	0
43	62	73	2	2	1	1	RIGHT	0	0	0
43	62	73	2	2	2	2	RIGHT	0	0	0
44	84	63	1	1	1	1	THRU	0	0	0
44	84	63	2	2	2	2	THRU	0	0	0
44	84	73	2	2	1	1	RIGHT	0	0	0
44	84	73	2	2	2	2	RIGHT	0	0	0
44	73	84	1	1	1	1	LEFT	0	0	0
44	73	84	2	2	2	2	LEFT	0	0	0
44	73	63	2	2	1	1	RIGHT	0	0	0
44	73	63	2	2	2	2	RIGHT	0	0	0
44	63	73	1	1	1	1	LEFT	0	0	0
44	63	73	1	1	2	2	LEFT	0	0	0
44	63	84	1	1	1	1	THRU	0	0	0
44	63	84	2	2	2	2	THRU	0	0	0
45	95	85	1	1	1	1	LEFT	0	0	0
45	95	85	1	1	2	2	LEFT	0	0	0
45	95	74	1	1	1	1	THRU	0	0	0
45	95	74	2	2	2	2	THRU	0	0	0
45	85	74	1	1	1	1	LEFT	0	0	0
45	85	74	2	2	2	2	LEFT	0	0	0
45	85	95	2	2	1	1	RIGHT	0	0	0
45	85	95	2	2	2	2	RIGHT	0	0	0
45	74	95	1	1	1	1	THRU	0	0	0
45	74	95	2	2	2	2	THRU	0	0	0
45	74	85	2	2	1	1	RIGHT	0	0	0
45	74	85	2	2	2	2	RIGHT	0	0	0
46	96	86	1	1	1	1	LEFT	0	0	0
46	96	86	1	1	2	2	LEFT	0	0	0
46	96	75	1	1	1	1	THRU	0	0	0
46	96	75	2	2	2	2	THRU	0	0	0
46	96	85	2	2	1	1	RIGHT	0	0	0
46	96	85	2	2	2	2	RIGHT	0	0	0
46	86	75	1	1	1	1	LEFT	0	0	0
46	86	75	1	1	2	2	LEFT	0	0	0
46	86	85	1	1	1	1	THRU	0	0	0
46	86	85	2	2	2	2	THRU	0	0	0
46	86	96	2	2	1	1	RIGHT	0	0	0
46	86	96	2	2	2	2	RIGHT	0	0	0
46	85	96	1	1	1	1	LEFT	0	0	0
46	85	96	1	1	2	2	LEFT	0	0	0
46	85	86	1	1	1	1	THRU	0	0	0
46	85	86	2	2	2	2	THRU	0	0	0
46	85	75	2	2	1	1	RIGHT	0	0	0
46	85	75	2	2	2	2	RIGHT	0	0	0
46	75	85	1	1	1	1	LEFT	0	0	0
46	75	85	1	1	2	2	LEFT	0	0	0
46	75	96	1	1	1	1	THRU	0	0	0
46	75	96	2	2	2	2	THRU	0	0	0
46	75	86	2	2	1	1	RIGHT	0	0	0
46	75	86	2	2	2	2	RIGHT	0	0	0
47	97	87	1	1	1	1	LEFT	0	0	0
47	97	87	1	1	2	2	LEFT	0	0	0
47	97	76	1	1	1	1	THRU	0	0	0
47	97	76	2	2	2	2	THRU	0	0	0
47	97	76	3	3	3	3	THRU	0	0	0
47	97	76	4	4	4	4	THRU	0	0	0
47	97	86	4	4	1	1	RIGHT	0	0	0
47	97	86	4	4	2	2	RIGHT	0	0	0
47	87	76	1	1	1	1	LEFT	0	0	0
47	87	76	1	1	2	2	LEFT	0	0	0
47	87	86	1	1	1	1	THRU	0	0	0
47	87	86	2	2	2	2	THRU	0	0	0
47	87	97	2	2	3	3	RIGHT	0	0	0
47	87	97	2	2	4	4	RIGHT	0	0	0
47	86	97	1	1	1	1	LEFT	0	0	0
47	86	97	1	1	2	2	LEFT	0	0	0
47	86	87	1	1	1	1	THRU	0	0	0
47	86	87	2	2	2	2	THRU	0	0	0
47	86	76	2	2	3	3	RIGHT	0	0	0
47	86	76	2	2	4	4	RIGHT	0	0	0
47	76	86	1	1	1	1	LEFT	0	0	0
47	76	86	1	1	2	2	LEFT	0	0	0
47	76	97	1	1	1	1	THRU	0	0	0
47	76	97	2	2	2	2	THRU	0	0	0
47	76	97	3	3	3	3	THRU	0	0	0
47	76	97	4	4	4	4	THRU	0	0	0
47	76	87	4	4	1	1	RIGHT	0	0	0
47	76	87	4	4	2	2	RIGHT	0	0	0
48	98	88	1	1	1	1	LEFT	0	0	0
48	98	88	1	1	2	2	LEFT	0	0	0
48	98	77	1	1	1	1	THRU	0	0	0
48	98	77	2	2	2	2	THRU	0	0	0
48	98	87	2	2	1	1	RIGHT	0	0	0
48	98	87	2	2	2	2	RIGHT	0	0	0
48	88	77	1	1	1	1	LEFT	0	0	0
48	88	77	1	1	2	2	LEFT	0	0	0
48	88	87	1	1	1	1	THRU	0	0	0
48	88	87	2	2	2	2	THRU	0	0	0
48	88	98	2	2	1	1	RIGHT	0	0	0
48	88	98	2	2	2	2	RIGHT	0	0	0
48	87	98	1	1	1	1	LEFT	0	0	0
48	87	98	1	1	2	2	LEFT	0	0	0
48	87	88	1	1	1	1	THRU	0	0	0
48	87	88	2	2	2	2	THRU	0	0	0
48	87	77	2	2	1	1	RIGHT	0	0	0
48	87	77	2	2	2	2	RIGHT	0	0	0
48	77	87	1	1	1	1	LEFT	0	0	0
48	77	87	1	1	2	2	LEFT	0	0	0
48	77	98	1	1	1	1	THRU	0	0	0
48	77	98	2	2	2	2	THRU	0	0	0
48	77	88	2	2	1	1	RIGHT	0	0	0
48	77	88	2	2	2	2	RIGHT	0	0	0
49	99	89	1	1	1	1	LEFT	0	0	0
49	99	89	1	1	2	2	LEFT	0	0	0
49	99	78	1	1	1	1	THRU	0	0	0
49	99	78	2	2	2	2	THRU	0	0	0
49	99	88	2	2	1	1	RIGHT	0	0	0
49	99	88	2	2	2	2	RIGHT	0	0	0
49	89	78	1	1	1	1	LEFT	0	0	0
49	89	78	1	1	2	2	LEFT	0	0	0
49	89	88	1	1	1	1	THRU	0	0	0
49	89	88	2	2	2	2	THRU	0	0	0
49	89	99	2	2	1	1	RIGHT	0	0	0
49	89	99	2	2	2	2	RIGHT	0	0	0
49	88	99	1	1	1	1	LEFT	0	0	0
49	88	99	1	1	2	2	LEFT	0	0	0
49	88	89	1	1	1	1	THRU	0	0	0
49	88	89	2	2	2	2	THRU	0	0	0
49	88	78	2	2	1	1	RIGHT	0	0	0
49	88	78	2	2	2	2	RIGHT	0	0	0
49	78	88	1	1	1	1	LEFT	0	0	0
49	78	88	1	1	2	2	LEFT	0	0	0
49	78	99	1	1	1	1	THRU	0	0	0
49	78	99	2	2	2	2	THRU	0	0	0
49	78	89	2	2	1	1	RIGHT	0	0	0
49	78	89	2	2	2	2	RIGHT	0	0	0
50	100	90	1	1	1	1	LEFT	0	0	0
50	100	90	1	1	2	2	LEFT	0	0	0
50	100	79	1	1	1	1	THRU	0	0	0
50	100	79	2	2	2	2	THRU	0	0	0
50	100	79	3	3	3	3	THRU	0	0	0
50	100	79	4	4	4	4	THRU	0	0	0
50	100	89	4	4	1	1	RIGHT	0	0	0
50	100	89	4	4	2	2	RIGHT	0	0	0
50	90	79	1	1	1	1	LEFT	0	0	0
50	90	79	1	1	2	2	LEFT	0	0	0
50	90	89	1	1	1	1	THRU	0	0	0
50	90	89	2	2	2	2	THRU	0	0	0
50	90	100	2	2	3	3	RIGHT	0	0	0
50	90	100	2	2	4	4	RIGHT	0	0	0
50	89	100	1	1	1	1	LEFT	0	0	0
50	89	100	1	1	2	2	LEFT	0	0	0
50	89	90	1	1	1	1	THRU	0	0	0
50	89	90	2	2	2	2	THRU	0	0	0
50	89	79	2	2	3	3	RIGHT	0	0	0
50	89	79	2	2	4	4	RIGHT	0	0	0
50	79	89	1	1	1	1	LEFT	0	0	0
50	79	89	1	1	2	2	LEFT	0	0	0
50	79	100	1	1	1	1	THRU	0	0	0
50	79	100	2	2	2	2	THRU	0	0	0
50	79	100	3	3	3	3	THRU	0	0	0
50	79	100	4	4	4	4	THRU	0	0	0
50	79	90	4	4	1	1	RIGHT	0	0	0
50	79	90	4	4	2	2	RIGHT	0	0	0
51	101	91	1	1	1	1	LEFT	0	0	0
51	101	91	1	1	2	2	LEFT	0	0	0
51	101	80	1	1	1	1	THRU	0	0	0
51	101	80	2	2	2	2	THRU	0	0	0
51	101	90	2	2	1	1	RIGHT	0	0	0
51	101	90	2	2	2	2	RIGHT	0	0	0
51	91	80	1	1	1	1	LEFT	0	0	0
51	91	80	1	1	2	2	LEFT	0	0	0
51	91	90	1	1	1	1	THRU	0	0	0
51	91	90	2	2	2	2	THRU	0	0	0
51	91	101	2	2	1	1	RIGHT	0	0	0
51	91	101	2	2	2	2	RIGHT	0	0	0
51	90	101	1	1	1	1	LEFT	0	0	0
51	90	101	1	1	2	2	LEFT	0	0	0
51	90	91	1	1	1	1	THRU	0	0	0
51	90	91	2	2	2	2	THRU	0	0	0
51	90	80	2	2	1	1	RIGHT	0	0	0
51	90	80	2	2	2	2	RIGHT	0	0	0
51	80	90	1	1	1	1	LEFT	0	0	0
51	80	90	1	1	2	2	LEFT	0	0	0
51	80	101	1	1	1	1	THRU	0	0	0
51	80	101	2	2	2	2	THRU	0	0	0
51	80	91	2	2	1	1	RIGHT	0	0	0
51	80	91	2	2	2	2	RIGHT	0	0	0
52	102	92	1	1	1	1	LEFT	0	0	0
52	102	92	1	1	2	2	LEFT	0	0	0
52	102	81	1	1	1	1	THRU	0	0	0
52	102	81	2	2	2	2	THRU	0	0	0
52	102	91	2	2	1	1	RIGHT	0	0	0
52	102	91	2	2	2	2	RIGHT	0	0	0
52	92	81	1	1	1	1	LEFT	0	0	0
52	92	81	1	1	2	2	LEFT	0	0	0
52	92	91	1	1	1	1	THRU	0	0	0
52	92	91	2	2	2	2	THRU	0	0	0
52	92	102	2	2	1	1	RIGHT	0	0	0
52	92	102	2	2	2	2	RIGHT	0	0	0
52	91	102	1	1	1	1	LEFT	0	0	0
52	91	102	1	1	2	2	LEFT	0	0	0
52	91	92	1	1	1	1	THRU	0	0	0
52	91	92	2	2	2	2	THRU	0	0	0
52	91	81	2	2	1	1	RIGHT	0	0	0
52	91	81	2	2	2	2	RIGHT	0	0	0
52	81	91	1	1	1	1	LEFT	0	0	0
52	81	91	1	1	2	2	LEFT	0	0	0
52	81	102	1	1	1	1	THRU	0	0	0
52	81	102	2	2	2	2	THRU	0	0	0
52	81	92	2	2	1	1	RIGHT	0	0	0
52	81	92	2	2	2	2	RIGHT	0	0	0
53	103	93	1	1	1	1	LEFT	0	0	0
53	103	93	1	1	2	2	LEFT	0	0	0
53	103	82	1	1	1	1	THRU	0	0	0
53	103	82	2	2	2	2	THRU	0	0	0
53	103	82	3	3	3	3	THRU	0	0	0
53	103	82	4	4	4	4	THRU	0	0	0
53	103	92	4	4	1	1	RIGHT	0	0	0
53	103	92	4	4	2	2	RIGHT	0	0	0
53	93	82	1	1	1	1	LEFT	0	0	0
53	93	82	1	1	2	2	LEFT	0	0	0
53	93	92	1	1	1	1	THRU	0	0	0
53	93	92	2	2	2	2	THRU	0	0	0
53	93	103	2	2	3	3	RIGHT	0	0	0
53	93	103	2	2	4	4	RIGHT	0	0	0
53	92	103	1	1	1	1	LEFT	0	0	0
53	92	103	1	1	2	2	LEFT	0	0	0
